Dumping...Opened file : /CANSAT7.txt
DATA
 INIT STATUS: Flash ready?:1 | Lora ready?:1
sensor status 
init done, waiting for arm
Arming singal recieved
REFERENCE HEIGHT: 721.7m
LAUNCH DETECTED
0.000000, 0.000000, 0.00, 0, 0.000, 0.05, 0.05, 0.05, 733.3, 939.90, 33.90, 28.55, 0, -1.00, 16241, 16241, 0.05, 0.68, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.14, 0.14, 0.14, 735.1, 939.69, 33.81, 28.61, 12345671, -1.00, 16382, 16382, 0.14, 0.73, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.02, 0.02, 0.02, 712.7, 942.23, 34.10, 28.67, 0, -1.00, 16502, 16502, 0.02, 0.69, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.02, 0.02, 0.02, 734.1, 939.81, 33.75, 28.50, 0, -1.00, 16602, 16602, 0.02, 0.68, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.10, 0.10, 0.10, 709.2, 942.63, 34.12, 28.61, 0, -1.00, 16701, 16701, 0.10, 0.71, 9.64
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 729.9, 940.28, 33.65, 28.51, 0, -1.00, 16800, 16800, 0.06, 0.67, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 737.5, 939.42, 33.74, 28.70, 12345672, -1.00, 16902, 16902, 0.09, 0.71, 9.55
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 722.3, 941.15, 33.77, 28.50, 0, -1.00, 17001, 17001, 0.09, 0.71, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 727.9, 940.51, 33.54, 28.40, 0, -1.00, 17117, 17117, 0.08, 0.70, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 736.1, 939.58, 33.81, 28.52, 0, -1.00, 17217, 17217, 0.13, 0.74, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 741.0, 939.02, 33.77, 28.45, 0, -1.00, 17317, 17317, 0.00, 0.68, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 737.3, 939.45, 33.65, 28.42, 12345673, -1.00, 17418, 17418, 0.09, 0.68, 9.56
0.000000, 0.000000, 0.00, 0, 0.000, 0.03, 0.03, 0.03, 738.6, 939.30, 33.85, 28.61, 12345674, 2.97, 17519, 17519, 0.03, 0.65, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.12, 0.12, 0.12, 737.2, 939.46, 33.81, 28.49, 0, -1.00, 17617, 17617, 0.12, 0.73, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 740.6, 939.07, 34.01, 28.40, 0, -1.00, 17717, 17717, 0.08, 0.67, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, -0.02, -0.02, -0.02, 745.6, 938.51, 33.86, 28.50, 0, -1.00, 17845, 17845, -0.02, 0.67, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.02, 0.02, 0.02, 732.7, 939.97, 33.77, 28.48, 0, -1.00, 17945, 17945, 0.02, 0.67, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.11, 0.11, 0.11, 731.6, 940.09, 33.77, 28.39, 12345671, -1.00, 18046, 18046, 0.11, 0.71, 9.64
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 718.4, 941.59, 33.81, 28.43, 0, -1.00, 18146, 18146, 0.08, 0.74, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, -0.01, -0.01, -0.01, 733.0, 939.93, 33.75, 28.67, 0, -1.00, 18245, 18245, -0.01, 0.66, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.11, 0.11, 0.11, 746.9, 938.36, 34.01, 28.41, 0, -1.00, 18345, 18345, 0.11, 0.69, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 739.0, 939.25, 33.61, 28.41, 0, -1.00, 18446, 18446, 0.07, 0.70, 9.66
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 728.8, 940.41, 33.86, 28.48, 12345672, -1.00, 18575, 18575, 0.00, 0.70, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 726.0, 940.72, 33.79, 28.33, 0, -1.00, 18673, 18673, 0.09, 0.71, 9.54
0.000000, 0.000000, 0.00, 0, 0.000, 0.02, 0.02, 0.02, 723.6, 941.00, 33.86, 28.42, 0, -1.00, 18773, 18773, 0.02, 0.66, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 731.2, 940.13, 33.85, 28.30, 0, -1.00, 18873, 18873, 0.13, 0.73, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 737.9, 939.38, 33.94, 28.32, 0, -1.00, 18972, 18972, 0.06, 0.69, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 724.3, 940.92, 33.77, 28.18, 0, -1.00, 19072, 19072, 0.00, 0.67, 9.53
0.000000, 0.000000, 0.00, 0, 0.000, 0.12, 0.12, 0.12, 732.6, 939.98, 33.99, 28.31, 12345673, -1.00, 19173, 19173, 0.12, 0.70, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.04, 0.04, 0.04, 723.9, 940.96, 33.79, 28.40, 12345674, 3.02, 19314, 19314, 0.04, 0.68, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 734.4, 939.77, 33.74, 28.36, 0, -1.00, 19412, 19412, 0.00, 0.67, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.10, 0.10, 0.10, 721.8, 941.20, 33.85, 28.34, 0, -1.00, 19512, 19512, 0.10, 0.71, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, -0.01, -0.01, -0.01, 732.7, 939.97, 33.66, 28.32, 0, -1.00, 19612, 19612, -0.01, 0.66, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 730.3, 940.24, 33.74, 28.33, 0, -1.00, 19712, 19712, 0.06, 0.69, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 748.0, 938.23, 33.79, 28.28, 12345671, -1.00, 19832, 19832, 0.07, 0.68, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.10, 0.10, 0.10, 746.7, 938.38, 33.48, 28.27, 0, -1.00, 19931, 19931, 0.10, 0.70, 9.54
0.000000, 0.000000, 0.00, 0, 0.000, 0.04, 0.04, 0.04, 734.7, 939.74, 33.88, 28.25, 0, -1.00, 20043, 20043, 0.04, 0.67, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 722.3, 941.15, 33.66, 28.31, 0, -1.00, 20143, 20143, 0.09, 0.67, 9.64
0.000000, 0.000000, 0.00, 0, 0.000, 0.03, 0.03, 0.03, 726.7, 940.64, 33.81, 28.28, 0, -1.00, 20243, 20243, 0.03, 0.70, 9.64
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 725.6, 940.77, 34.03, 28.19, 12345672, -1.00, 20344, 20344, 0.08, 0.72, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 733.0, 939.93, 33.86, 28.26, 0, -1.00, 20443, 20443, 0.00, 0.63, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.12, 0.12, 0.12, 721.5, 941.23, 33.75, 28.25, 0, -1.00, 20543, 20543, 0.12, 0.70, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 726.4, 940.68, 33.77, 28.30, 0, -1.00, 20643, 20643, 0.09, 0.71, 9.67
