Inizializing FS...Done.
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT3.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time

Done dumping, do you want to delete the file? Yes/No
Unexpected input try again
Removed : /CANSAT3.txt
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT2.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time
25.321806,57.321011,120.30,12,120.41,-55.95,-45.00,10.05,0.00,0.00,0.00,5.74,11.41,-0.98,0.00,0.00,0.00,0.00,3358.00,256826
25.321806,57.321011,120.40,12,120.32,-55.35,-46.50,10.05,0.00,0.00,0.00,-3.91,2.87,9.89,0.00,0.00,0.00,0.00,3368.00,257096
25.321806,57.321011,120.40,12,120.24,-56.25,-44.85,10.35,0.00,0.00,0.00,1.65,18.55,6.71,0.00,0.00,0.00,0.00,3357.00,257362
25.321806,57.321011,120.40,12,120.26,-56.55,-50.10,10.80,0.00,0.00,0.00,-5.49,7.26,9.64,0.00,0.00,0.00,0.00,3373.00,257701
25.321802,57.321011,120.20,12,120.28,-56.10,-47.10,10.65,0.00,0.00,0.00,0.79,12.76,4.58,0.00,0.00,0.00,0.00,3365.00,257942
25.321802,57.321011,120.20,12,120.29,-56.10,-46.05,11.10,0.00,0.00,0.00,-0.24,14.04,7.32,0.00,0.00,0.00,0.00,3412.00,258183
25.321802,57.321011,120.20,12,120.29,-55.95,-45.60,10.35,0.00,0.00,0.00,-3.54,2.62,8.18,0.00,0.00,0.00,0.00,3368.00,258429
25.321802,57.321011,120.20,12,120.29,-56.25,-45.90,10.20,0.00,0.00,0.00,3.11,21.00,6.10,0.00,0.00,0.00,0.00,3280.00,258671
25.321800,57.321011,120.40,12,120.29,-56.10,-45.90,10.20,0.00,0.00,0.00,3.48,9.95,3.91,0.00,0.00,0.00,0.00,3274.00,258917
25.321800,57.321011,120.40,12,120.30,-56.10,-45.60,11.55,0.00,0.00,0.00,2.99,15.01,-9.46,0.00,0.00,0.00,0.00,3174.00,259162
25.321800,57.321011,120.40,12,-1.00,-56.10,-45.75,10.50,0.00,0.00,0.00,-2.99,9.16,7.93,0.00,0.00,0.00,0.00,3290.00,259413
25.321800,57.321011,120.40,12,120.31,-56.85,-46.05,10.65,0.00,0.00,0.00,-1.53,7.87,6.23,0.00,0.00,0.00,0.00,3409.00,259702
25.321798,57.321011,120.40,12,120.32,-56.70,-49.80,11.10,0.00,0.00,0.00,-1.95,14.28,13.85,0.00,0.00,0.00,0.00,3402.00,259950
25.321798,57.321011,120.30,12,120.32,-56.40,-45.90,10.35,0.00,0.00,0.00,-9.83,-11.54,7.51,0.00,0.00,0.00,0.00,3396.00,260205
25.321798,57.321011,120.30,12,-1.00,-56.55,-45.75,9.15,0.00,0.00,0.00,-17.88,-18.74,3.60,0.00,0.00,0.00,0.00,3364.00,260453
25.321798,57.321011,120.30,12,120.32,-55.95,-45.45,10.80,0.00,0.00,0.00,-6.77,0.85,5.31,0.00,0.00,0.00,0.00,3352.00,260701
25.321798,57.321014,120.10,12,120.32,-55.80,-46.05,9.90,0.00,0.00,0.00,3.30,19.23,-0.55,0.00,0.00,0.00,0.00,3364.00,260954
25.321798,57.321014,120.10,12,120.31,-55.50,-45.45,10.20,0.00,0.00,0.00,-2.62,7.75,10.07,0.00,0.00,0.00,0.00,3374.00,261205
25.321798,57.321014,120.10,12,120.30,-56.10,-46.50,10.20,0.00,0.00,0.00,1.65,9.77,4.15,0.00,0.00,0.00,0.00,3374.00,261456
